project_id,report_month,project_name,source_file,flag_category,severity,flag_reason
618390,2025-12,"Construction, Operation & Maintenance of 2-L Bi-directional Silkyara Bend- Barkot Tunnel with escape passage including approaches Tunnel-4.531 & Approach road- 0.328 on Dharasu-Yamunotri section b/w Chainage 25.400km and 51.00km falling along NH-134 Old NH-94 on EPC mode",FlashReport_December_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 714.33 Cr (2025-06) to 0.0 Cr (2025-12)
618393,2025-12,"Construction for Mitigation Measures of 10 Nos. Landslides, 01 No. Sinking Zones and 1 No. of Minor Bridge in between at Ch. Km 368.00 to Km 433.00 on NH-07 on EPC Mode in Uttarakhand Package-1",FlashReport_December_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 82.19 Cr (2025-06) to 0.0 Cr (2025-12)
618393,2026-03,"Construction for Mitigation Measures of 10 Nos. Landslides, 01 No. Sinking Zones and 1 No. of Minor Bridge in between at Ch. Km 368.00 to Km 433.00 on NH-07 on EPC Mode in Uttarakhand Package-1",FlashReport_March_2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 216.68 Cr (2026-02) to 107.69 Cr (2026-03)
618399,2025-12,Construction of Kishtwar bypass with 2 lane with paved shoulder from Design Km. 80.675 Dulhasti to km 95.550 Bandarkoot of 14.88 km & a link road to Kishtwar town from 0000 to 1.871 of length1.871 Km on Khellani - Kishtwar - Chattroo section in UT of Jammu and Kashmir on EPC Mode Pkg-4,FlashReport_December_2025.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 44.0% (from 44.02% in 2025-06 to 0.0% in 2025-12)
618399,2025-12,Construction of Kishtwar bypass with 2 lane with paved shoulder from Design Km. 80.675 Dulhasti to km 95.550 Bandarkoot of 14.88 km & a link road to Kishtwar town from 0000 to 1.871 of length1.871 Km on Khellani - Kishtwar - Chattroo section in UT of Jammu and Kashmir on EPC Mode Pkg-4,FlashReport_December_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 196.0 Cr (2025-06) to 0.0 Cr (2025-12)
618402,2026-03,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 845 Construction of Intermediate Lane with Hard Shoulder of Hunli to Hayuliang from Design Km 0.000 to Km 53.000 Design Length 53.000 km, Greenfield Section of Frontier Highway NH-913 in the State of Arunachal Pradesh on EPC Mode Package-I Arunachal Pradesh 02/2024",FlashReport_March_2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 1262.43 Cr (2026-02) to 93.0 Cr (2026-03)
618402,2026-04,"Construction of Intermediate Lane with Hard Shoulder of Hunli to Hayuliang from Design Km 0.000 to Km 53.000 Design Length 53.000 km, Greenfield Section of Frontier Highway NH-913 in the State of Arunachal Pradesh on EPC Mode Package-I Arunachal Pradesh 02/2024",FlashReport_April2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 93.0 Cr (2026-03) to 1262.43 Cr (2026-04)
618402,2026-04,"Construction of Intermediate Lane with Hard Shoulder of Hunli to Hayuliang from Design Km 0.000 to Km 53.000 Design Length 53.000 km, Greenfield Section of Frontier Highway NH-913 in the State of Arunachal Pradesh on EPC Mode Package-I Arunachal Pradesh 02/2024",FlashReport_April2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 1262.43 Cr (2026-03) to 233.81 Cr (2026-04)
618404,2026-05,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 875 Construction of lntermediate Lane Road with hard shoulder from design chainage Km 0.000 to Km 53.040 Existing Length68.500 Km & Total Design length 53.04 km of Tato to Monigong section of NH-913 Frontier Highway on Nafra Bomdila to Vijaynagar along China border in state of Arunachal pradesh on EPC mode Arunachal Pradesh 12/2023",FlashReport_May2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 625.61 Cr (2026-04) to 95.0 Cr (2026-05)
618404,2026-06,Construction of lntermediate Lane Road with hard shoulder from design chainage Km 0.000 to Km 53.040 Existing Length68.500 Km & Total Design length 53.04 km of Tato to Monigong section of NH-913 Frontier Highway on Nafra Bomdila to Vijaynagar along China border in state of Arunachal pradesh on EPC mode Arunachal Pradesh 12/2023,FlashReport_June_2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 95.0 Cr (2026-05) to 625.61 Cr (2026-06)
618404,2026-06,Construction of lntermediate Lane Road with hard shoulder from design chainage Km 0.000 to Km 53.040 Existing Length68.500 Km & Total Design length 53.04 km of Tato to Monigong section of NH-913 Frontier Highway on Nafra Bomdila to Vijaynagar along China border in state of Arunachal pradesh on EPC mode Arunachal Pradesh 12/2023,FlashReport_June_2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 625.61 Cr (2026-05) to 0.0 Cr (2026-06)
618406,2025-12,Up-gradation to 4-lane with Paved Shoulder of Jammu-Akhnoor road section of NH- 144A from Ganesh Vihar Km 6.000 to Khati Chowk Km 26.350 in UT of Jammu and Kashmir on EPC basis Pkg-3A,FlashReport_December_2025.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 83.2% (from 83.23% in 2025-06 to 0.0% in 2025-12)
618406,2025-12,Up-gradation to 4-lane with Paved Shoulder of Jammu-Akhnoor road section of NH- 144A from Ganesh Vihar Km 6.000 to Khati Chowk Km 26.350 in UT of Jammu and Kashmir on EPC basis Pkg-3A,FlashReport_December_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 191.14 Cr (2025-06) to 0.0 Cr (2025-12)
618407,2025-12,Jammu-Akhnoor Road Pkg-I,FlashReport_December_2025.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 41.0% (from 40.95% in 2025-06 to 0.0% in 2025-12)
618407,2025-12,Jammu-Akhnoor Road Pkg-I,FlashReport_December_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 57.2 Cr (2025-06) to 0.0 Cr (2025-12)
618408,2025-12,Kargil Zanskar Road,FlashReport_December_2025.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 84.0% (from 84.05% in 2025-06 to 0.0% in 2025-12)
618408,2025-12,Kargil Zanskar Road,FlashReport_December_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 279.84 Cr (2025-06) to 0.0 Cr (2025-12)
618409,2025-12,Widening & Up-gradation to 2 lane with Paved shoulder of NH-301 Kargil- Zanskar Road from Design km 57.000 Ex. Km. 57.905 to Km 87.000 Ex. Km. 88.2491 of 30.000 Km length Pkg-lll,FlashReport_December_2025.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 76.1% (from 76.11% in 2025-06 to 0.0% in 2025-12)
618409,2025-12,Widening & Up-gradation to 2 lane with Paved shoulder of NH-301 Kargil- Zanskar Road from Design km 57.000 Ex. Km. 57.905 to Km 87.000 Ex. Km. 88.2491 of 30.000 Km length Pkg-lll,FlashReport_December_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 230.28 Cr (2025-06) to 0.0 Cr (2025-12)
618410,2025-12,Widening & Up-gradation to 2 lane with paved shoulder of NH-301 Kargil- Zanskar Road from Design Km .30.040 Ex. Km. 30.000 to Design Km 57.000 Ex. Km. 57.905 of 26.960 Km length Pkg-II,FlashReport_December_2025.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 67.3% (from 67.27% in 2025-06 to 0.0% in 2025-12)
618410,2025-12,Widening & Up-gradation to 2 lane with paved shoulder of NH-301 Kargil- Zanskar Road from Design Km .30.040 Ex. Km. 30.000 to Design Km 57.000 Ex. Km. 57.905 of 26.960 Km length Pkg-II,FlashReport_December_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 244.21 Cr (2025-06) to 0.0 Cr (2025-12)
618411,2025-12,Melaghar-Srimantapur section on NH-08 Spur from Km 23 to Km 34.500 11.5 Km and overlay from Km 20.30 to Km 22.00 1.7 Km Total Length 13.2 Km,FlashReport_December_2025.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 45.4% (from 45.42% in 2025-06 to 0.0% in 2025-12)
618412,2025-12,Construction of i Connecting Road from Z-Morh Tunnel to Zojila Tunnel Road Length 18.475km and ii 14.150 Km long 2-L Bi-directional single tube Zoji-la Tunnel across Zojila Pass on Sonamarg - Kargil section from Km 82 to Km 118 of NH-01 under PMDP,FlashReport_December_2025.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 49.9% (from 49.92% in 2025-06 to 0.0% in 2025-12)
618412,2025-12,Construction of i Connecting Road from Z-Morh Tunnel to Zojila Tunnel Road Length 18.475km and ii 14.150 Km long 2-L Bi-directional single tube Zoji-la Tunnel across Zojila Pass on Sonamarg - Kargil section from Km 82 to Km 118 of NH-01 under PMDP,FlashReport_December_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 3013.84 Cr (2025-06) to 0.0 Cr (2025-12)
618414,2025-12,Construction of Balance work for 2-lane with hard shoulder of Peren- Dimapur section on NH-129A from Design Km 126.775 to Km 146.208 Length 19.433 Km in the state of Nagaland on EPC mode under NHO-TSP Package-II,FlashReport_December_2025.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 81.4% (from 81.4% in 2025-06 to 0.0% in 2025-12)
618414,2025-12,Construction of Balance work for 2-lane with hard shoulder of Peren- Dimapur section on NH-129A from Design Km 126.775 to Km 146.208 Length 19.433 Km in the state of Nagaland on EPC mode under NHO-TSP Package-II,FlashReport_December_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 89.46 Cr (2025-06) to 0.0 Cr (2025-12)
618415,2025-12,"Improvement of existing road to 2 laning with Hard Shoulders of Maram-Peren section Package-1B, length- 17.660 km from Design Chainage 22.340 km to 40.000 km on NH-129A in the State of Manipur on EPC mode",FlashReport_December_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 126.71 Cr (2025-06) to 0.0 Cr (2025-12)
618416,2025-12,"Improvement of existing road to 2 laning with Hard Shoulders of Maram -Peren section Package-1A, length- 22.340Km from Design Chainage 0.000 km to 22.340 km on NH-129A in the State of Manipur on EPC mode",FlashReport_December_2025.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 74.5% (from 74.48% in 2025-06 to 0.0% in 2025-12)
618416,2025-12,"Improvement of existing road to 2 laning with Hard Shoulders of Maram -Peren section Package-1A, length- 22.340Km from Design Chainage 0.000 km to 22.340 km on NH-129A in the State of Manipur on EPC mode",FlashReport_December_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 105.78 Cr (2025-06) to 0.0 Cr (2025-12)
618417,2026-03,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 1728 Construction of 4-Lane with paved shoulder Agartala bypass Western side, length 25.402 km connecting NH-8 near Amtali to NH-108B near Lembuchhera in the state of Tripura on EPC basis under NHO-NE",FlashReport_March_2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 2026.05 Cr (2026-02) to 143.0 Cr (2026-03)
618417,2026-04,"Construction of 4-Lane with paved shoulder Agartala bypass Western side, length 25.402 km connecting NH-8 near Amtali to NH-108B near Lembuchhera in the state of Tripura on EPC basis under NHO-NE",FlashReport_April2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 143.0 Cr (2026-03) to 2026.05 Cr (2026-04)
618417,2026-04,"Construction of 4-Lane with paved shoulder Agartala bypass Western side, length 25.402 km connecting NH-8 near Amtali to NH-108B near Lembuchhera in the state of Tripura on EPC basis under NHO-NE",FlashReport_April2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 2026.05 Cr (2026-03) to 292.55 Cr (2026-04)
618418,2025-06,REHABITITATION AND UP GRADATION OF NONGSTOIN-RAMBRAI-KYRSHAI ROAD UP TO MEGHALAYA-ASSAM BORDER FROM 9-2021 5/2024,FR_JUNE_2025.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 26.2% (from 87.0% in 2025-05 to 60.81% in 2025-06)
618418,2025-12,Rehabilitation and up gradation of Nongstoin-Rambrai-Kyrshai road up to Meghalaya- Assam border from Km 0.335 to km 34.039 to 2-Lane under NHO - NE in the State of Meghalaya Package-1,FlashReport_December_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 233.26 Cr (2025-06) to 0.0 Cr (2025-12)
618423,2025-12,Construction of 2-Lane with hard shoulders of Merangkong-Tamlu-Mon MTM Road from existing Km 20.456 to Km 41.065 Design Km. 20 to Km. 40.0 Design Length- 20.000 Km in the State of Nagaland under SARDP-NE Phase-A Pkg-2 Balance work,FlashReport_December_2025.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 80.4% (from 80.38% in 2025-06 to 0.0% in 2025-12)
618423,2025-12,Construction of 2-Lane with hard shoulders of Merangkong-Tamlu-Mon MTM Road from existing Km 20.456 to Km 41.065 Design Km. 20 to Km. 40.0 Design Length- 20.000 Km in the State of Nagaland under SARDP-NE Phase-A Pkg-2 Balance work,FlashReport_December_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 132.93 Cr (2025-06) to 0.0 Cr (2025-12)
618427,2025-12,Construction & upgradation of existing road to 2-lane with paved shoulder including geometric improvement of Kafer- Lava More section from km 40.00 to km 61.100 of NH717-A on EPC under SARDP-NE A in state of West Bengal Pkg-VA,FlashReport_December_2025.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 95.1% (from 95.12% in 2025-06 to 0.0% in 2025-12)
618427,2025-12,Construction & upgradation of existing road to 2-lane with paved shoulder including geometric improvement of Kafer- Lava More section from km 40.00 to km 61.100 of NH717-A on EPC under SARDP-NE A in state of West Bengal Pkg-VA,FlashReport_December_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 257.86 Cr (2025-06) to 6.11 Cr (2025-12)
618428,2026-03,Realignment of NH-717A from Design Ch.0.00 Km 77.800 of NH-10 to Design Ch.2.00 Km 3.100 of NH-717A with two lane paved shoulder including Major Bridge of 680 m in the State of Sikkim on EPC Mode-COS work,FlashReport_March_2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 264.84 Cr (2026-02) to 61.11 Cr (2026-03)
618429,2025-12,Construction & upgradation of existing road to 2-lane with paved shoulder including geometric improvement of sect. from Pedong bypass to Reshi Border km 79.700 to km 96.254 of NH-717A under SARDP-NE-A on EPC as part of Alternate connectivity to Gangtok Lava More-Reshi Border Pkg-VB,FlashReport_December_2025.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 89.8% (from 89.81% in 2025-06 to 0.0% in 2025-12)
618429,2025-12,Construction & upgradation of existing road to 2-lane with paved shoulder including geometric improvement of sect. from Pedong bypass to Reshi Border km 79.700 to km 96.254 of NH-717A under SARDP-NE-A on EPC as part of Alternate connectivity to Gangtok Lava More-Reshi Border Pkg-VB,FlashReport_December_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 362.61 Cr (2025-06) to 0.0 Cr (2025-12)
618430,2025-12,Construction of alternative highway to Gangtok in Sikkim via Bagrakot -Chuikhim- Nimbong -Kafer-Bakhim-Algarah-Rhenock in the State of West Bengal and from Rhenok-Rorathang-Pakyong along with spur from Aritar-Rolep-Menla in the State of Sikkim from Km 0.00 to Km 13.00 of Bagrakot -Kafer section of NH 717A on EPC Mode under Phase-A of SARDP-NE in the State of West Bengal PKG- IVA,FlashReport_December_2025.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 76.5% (from 76.54% in 2025-06 to 0.0% in 2025-12)
618430,2025-12,Construction of alternative highway to Gangtok in Sikkim via Bagrakot -Chuikhim- Nimbong -Kafer-Bakhim-Algarah-Rhenock in the State of West Bengal and from Rhenok-Rorathang-Pakyong along with spur from Aritar-Rolep-Menla in the State of Sikkim from Km 0.00 to Km 13.00 of Bagrakot -Kafer section of NH 717A on EPC Mode under Phase-A of SARDP-NE in the State of West Bengal PKG- IVA,FlashReport_December_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 247.12 Cr (2025-06) to 0.0 Cr (2025-12)
618430,2026-05,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 1925 Construction of alternative highway to Gangtok in Sikkim via Bagrakot -Chuikhim- Nimbong -Kafer-Bakhim-Algarah-Rhenock in the State of West Bengal and from Rhenok-Rorathang-Pakyong along with spur from Aritar-Rolep-Menla in the State of Sikkim from Km 0.00 to Km 13.00 of Bagrakot -Kafer section of NH 717A on EPC Mode under Phase-A of SARDP-NE in the State of West Bengal PKG- IVA",FlashReport_May2026.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 98.5% (from 98.54% in 2026-04 to 0.0% in 2026-05)
618430,2026-06,Construction of alternative highway to Gangtok in Sikkim via Bagrakot -Chuikhim- Nimbong -Kafer-Bakhim-Algarah-Rhenock in the State of West Bengal and from Rhenok-Rorathang-Pakyong along with spur from Aritar-Rolep-Menla in the State of Sikkim from Km 0.00 to Km 13.00 of Bagrakot -Kafer section of NH 717A on EPC Mode under Phase-A of SARDP-NE in the State of West Bengal PKG- IVA,FlashReport_June_2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 402.94 Cr (2026-05) to 0.39 Cr (2026-06)
618431,2025-12,Construction of alternative highway to Gangtok in Sikkim via Bagrakot -Chuikhim- Nimbong -Kafer-Bakhim-Algarah-Rhenock in the State of West Bengal and from Rhenok-Rorathang-Pakyong along with spur from Aritar-Rolep-Menla in the State of Sikkim from Km 13.00 to Km 25.60 of Bagrakot -Kafer section of NH 717A on EPC Mode under Phase-A of SARDP-NE in the State of West Bengal PKG- IVB,FlashReport_December_2025.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 95.7% (from 95.71% in 2025-06 to 0.0% in 2025-12)
618431,2025-12,Construction of alternative highway to Gangtok in Sikkim via Bagrakot -Chuikhim- Nimbong -Kafer-Bakhim-Algarah-Rhenock in the State of West Bengal and from Rhenok-Rorathang-Pakyong along with spur from Aritar-Rolep-Menla in the State of Sikkim from Km 13.00 to Km 25.60 of Bagrakot -Kafer section of NH 717A on EPC Mode under Phase-A of SARDP-NE in the State of West Bengal PKG- IVB,FlashReport_December_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 249.97 Cr (2025-06) to 0.39 Cr (2025-12)
618433,2025-12,Construction of Balance work of 2-Lane with PS of Joram Koloriang Road from existing Km122.600 to km138.00 [Design Km108.724 to Km123.714] in Arunachal Pradesh on EPC Mode under SARDP-NE Pkg-7 Arunachal Pradesh 02/2017,FlashReport_December_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 99.32 Cr (2025-06) to 0.0 Cr (2025-12)
618433,2026-02,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 866 Construction of Balance work of 2-Lane with PS of Joram Koloriang Road from existing Km122.600 to km138.00 [Design Km108.724 to Km123.714] in Arunachal Pradesh on EPC Mode under SARDP-NE Pkg-7 Arunachal Pradesh 02/2017",FlashReport_February_2026.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 98.0% (from 98.0% in 2026-01 to 0.0% in 2026-02)
618433,2026-03,Construction of Balance work of 2-Lane with PS of Joram Koloriang Road from existing Km122.600 to km138.00 [Design Km108.724 to Km123.714] in Arunachal Pradesh on EPC Mode under SARDP-NE Pkg-7 Arunachal Pradesh 02/2017,FlashReport_March_2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 184.89 Cr (2026-02) to 0.0 Cr (2026-03)
618433,2026-04,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 876 Construction of Balance work of 2-Lane with PS of Joram Koloriang Road from existing Km122.600 to km138.00 [Design Km108.724 to Km123.714] in Arunachal Pradesh on EPC Mode under SARDP-NE Pkg-7 Arunachal Pradesh 02/2017",FlashReport_April2026.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 99.7% (from 99.69% in 2026-03 to 0.0% in 2026-04)
618433,2026-05,Construction of Balance work of 2-Lane with PS of Joram Koloriang Road from existing Km122.600 to km138.00 [Design Km108.724 to Km123.714] in Arunachal Pradesh on EPC Mode under SARDP-NE Pkg-7 Arunachal Pradesh 02/2017,FlashReport_May2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 184.89 Cr (2026-04) to 0.0 Cr (2026-05)
618434,2025-12,Roing-Hunli Road Greenfield Alignment Project Arunachal Pradesh 02/2017,FlashReport_December_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 742.36 Cr (2025-06) to 0.0 Cr (2025-12)
618435,2025-12,4-Laning from Rangagara to Kaliabor Tiniali from km 297.00 to km 315.315 of NH-37 on EPC basis under SARDP-NE in state of Assam,FlashReport_December_2025.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 88.0% (from 88.03% in 2025-06 to 0.0% in 2025-12)
618435,2025-12,4-Laning from Rangagara to Kaliabor Tiniali from km 297.00 to km 315.315 of NH-37 on EPC basis under SARDP-NE in state of Assam,FlashReport_December_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 233.23 Cr (2025-06) to 0.0 Cr (2025-12)
618436,2025-12,4-Laning of Jamugurihat to end of Biswanath Chariali By-Pass from Km 182.000 to Km 208.000 of NH-52 on EPC mode in state of Assam under SARDP-NE,FlashReport_December_2025.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 98.4% (from 98.42% in 2025-06 to 0.0% in 2025-12)
618436,2025-12,4-Laning of Jamugurihat to end of Biswanath Chariali By-Pass from Km 182.000 to Km 208.000 of NH-52 on EPC mode in state of Assam under SARDP-NE,FlashReport_December_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 306.13 Cr (2025-06) to 0.0 Cr (2025-12)
618436,2026-01,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 889 4-Laning of Jamugurihat to end of Biswanath Chariali By-Pass from Km 182.000 to Km 208.000 of NH-52 on EPC mode in state of Assam under SARDP-NE",FlashReport_January_2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 599.0 Cr (2025-12) to 94.0 Cr (2026-01)
618436,2026-02,4-Laning of Jamugurihat to end of Biswanath Chariali By-Pass from Km 182.000 to Km 208.000 of NH-52 on EPC mode in state of Assam under SARDP-NE,FlashReport_February_2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 94.0 Cr (2026-01) to 599.0 Cr (2026-02)
618437,2025-12,"Construction of Balance Work of 4-Laning of NH-37 Section between End of Moran Bypass to Bogibeel junction near Lapetketa Km. 561.700-Km. 580.875 under SARDP- NE, Phase 'A' in the State of Assam on EPC mode Pkg-I Road works & Toll Plaza",FlashReport_December_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 242.97 Cr (2025-06) to 0.0 Cr (2025-12)
618437,2026-06,"Construction of Balance Work of 4-Laning of NH-37 Section between End of Moran Bypass to Bogibeel junction near Lapetketa Km. 561.700-Km. 580.875 under SARDP- NE, Phase 'A' in the State of Assam on EPC mode Pkg-I Road works & Toll Plaza",FlashReport_June_2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 274.34 Cr (2026-05) to 96.67 Cr (2026-06)
618438,2025-12,"4-Laning of NH-37 Section between Demow to End of Moran Bypass From Km. 534.800 to Km. 561.700 including Emergency Landing Facility ELF under SARDP-NE, Phase 'A' in the State of Assam on EPC mode",FlashReport_December_2025.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 98.4% (from 98.4% in 2025-06 to 0.0% in 2025-12)
618438,2025-12,"4-Laning of NH-37 Section between Demow to End of Moran Bypass From Km. 534.800 to Km. 561.700 including Emergency Landing Facility ELF under SARDP-NE, Phase 'A' in the State of Assam on EPC mode",FlashReport_December_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 396.49 Cr (2025-06) to 0.0 Cr (2025-12)
618438,2026-04,"4-Laning of NH-37 Section between Demow to End of Moran Bypass From Km. 534.800 to Km. 561.700 including Emergency Landing Facility ELF under SARDP-NE, Phase 'A' in the State of Assam on EPC mode",FlashReport_April2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 385.57 Cr (2026-03) to 145.89 Cr (2026-04)
618440,2026-05,"Construction of Balance Work of 4-Laning of the Section from Jhanji to Demow of NH- 37 Old from Km 490.800 to Km 534.800, under SARDP- NE on EPC Mode in the state of Assam Pkg- IV Structures & Toll Plaza",FlashReport_May2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 187.09 Cr (2026-04) to 0.0 Cr (2026-05)
618441,2026-06,"Construction of Balance Work of 4-Laning of the Section from Jhanji to Demow of NH- 37 Old from Km 490.800 to Km 501.800 11.000 Km, under SARDP- NE under EPC Mode in the state of Assam Pkg-I Road Works",FlashReport_June_2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 72.13 Cr (2026-05) to 0.0 Cr (2026-06)
618444,2026-01,"Construction of Balance Work of the 4-Laning of the Section from Jorhat to Jhanji of NH-37 Old from Km 453.000 to Km 490.800, under SARDP- NE , under EPC Mode in the state of Assam Pkg-IV Structures & Toll Plaza",FlashReport_January_2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 586.89 Cr (2025-06) to 0.0 Cr (2026-01)
618446,2025-12,Construction & Upgradation of existing road to 2-lane with paved shoulder from New Rolep Bridge at km 37.600 to Chochenpheri at km 52.00 in the section of Rongli to Chochenpheri of NH 717B Pkg-II C,FlashReport_December_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 308.18 Cr (2025-06) to 0.0 Cr (2025-12)
618449,2025-12,Construction & Upgradation of existing road to 2-lane with paved shoulder from km27.200 End of Rongli bypass to km37.600New Rolep Bridge of Rhenok-Menla spur NH-717B on EPC Mode under SARDP-NE Phase-A in Sikkim Pkg-II B,FlashReport_December_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 206.95 Cr (2025-06) to 0.0 Cr (2025-12)
618450,2025-12,Rehabilitation & Upgradation of existing road to 2-lane with paved shoulder including geometric improvement of section from start of Rabangla km33.600 to km58.840 under SARDP-NE Phase A Pkg- IV,FlashReport_December_2025.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 43.4% (from 61.41% in 2025-06 to 18.0% in 2025-12)
618450,2025-12,Rehabilitation & Upgradation of existing road to 2-lane with paved shoulder including geometric improvement of section from start of Rabangla km33.600 to km58.840 under SARDP-NE Phase A Pkg- IV,FlashReport_December_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 202.92 Cr (2025-06) to 1.91 Cr (2025-12)
618455,2025-12,Development of External Trunk Connectivity and Internal Infrastructure Works at Multi Model Logistics ParkMMLP at Jogighopa in the State of Assam on EPC Mode Package-I Road and Utility Works,FlashReport_December_2025.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 100.0% (from 100.0% in 2025-06 to 0.0% in 2025-12)
